#IDX KIND POS_X POS_Y POS_Z EUL_PSI EUL_THETA EUL_PHI
363 turntwist -11.5 -0.5 -3.5 1.57079632679 -0.0 -1.57079632679
364 turn -11.5 -1.5 -3.5 1.57079632679 -0.0 0.0
365 turntwist -10.5 -1.5 -3.5 -3.14159265359 -1.57079632679 0
366 turn -10.5 -1.5 -2.5 0.0 -0.0 3.14159265359
367 turntwist -11.5 -1.5 -2.5 1.57079632679 -0.0 -1.57079632679
368 turn -11.5 -2.5 -2.5 1.57079632679 -0.0 0.0
369 turntwist -10.5 -2.5 -2.5 0.0 1.57079632679 0
370 turn -10.5 -2.5 -3.5 3.14159265359 -0.0 3.14159265359
371 turntwist -11.5 -2.5 -3.5 1.57079632679 -0.0 -1.57079632679
372 turn -11.5 -3.5 -3.5 1.57079632679 -0.0 0.0
373 turntwist -10.5 -3.5 -3.5 -3.14159265359 -1.57079632679 0
374 turn -10.5 -3.5 -2.5 0.0 -0.0 3.14159265359
375 turn -11.5 -3.5 -2.5 0.0 -1.57079632679 0
376 turntwist -11.5 -3.5 -1.5 0.0 -0.0 1.57079632679
377 turntwist -11.5 -2.5 -1.5 -1.57079632679 -0.0 0.0
378 turn -10.5 -2.5 -1.5 -1.57079632679 -0.0 -1.57079632679
379 turntwist -10.5 -3.5 -1.5 1.57079632679 -1.57079632679 0
380 turn -10.5 -3.5 -0.5 0.0 -0.0 1.57079632679
381 turntwist -10.5 -2.5 -0.5 1.57079632679 -0.0 3.14159265359
382 turn -11.5 -2.5 -0.5 1.57079632679 -0.0 -1.57079632679
383 turn -11.5 -3.5 -0.5 -1.57079632679 -0.0 3.14159265359
384 turn -12.5 -3.5 -0.5 -1.57079632679 -0.0 1.57079632679
385 turn -12.5 -2.5 -0.5 1.57079632679 -0.0 3.14159265359
386 turn -13.5 -2.5 -0.5 1.57079632679 -0.0 -1.57079632679
387 turntwist -13.5 -3.5 -0.5 1.57079632679 1.57079632679 0
388 turn -13.5 -3.5 -1.5 3.14159265359 -0.0 1.57079632679
389 turntwist -13.5 -2.5 -1.5 -1.57079632679 -0.0 0.0
390 turn -12.5 -2.5 -1.5 -1.57079632679 -0.0 -1.57079632679
391 turntwist -12.5 -3.5 -1.5 1.57079632679 1.57079632679 0
392 turntwist -12.5 -3.5 -2.5 3.14159265359 -0.0 3.14159265359
393 turn -13.5 -3.5 -2.5 3.14159265359 1.57079632679 0
394 turn -13.5 -3.5 -3.5 3.14159265359 -0.0 0.0
395 turntwist -12.5 -3.5 -3.5 1.57079632679 -0.0 1.57079632679
396 turn -12.5 -2.5 -3.5 1.57079632679 -0.0 3.14159265359
397 turntwist -13.5 -2.5 -3.5 0.0 -1.57079632679 0
398 turn -13.5 -2.5 -2.5 0.0 -0.0 0.0
399 turntwist -12.5 -2.5 -2.5 1.57079632679 -0.0 1.57079632679
400 turn -12.5 -1.5 -2.5 1.57079632679 -0.0 3.14159265359
401 turntwist -13.5 -1.5 -2.5 3.14159265359 1.57079632679 0
402 turn -13.5 -1.5 -3.5 3.14159265359 -0.0 0.0
403 turntwist -12.5 -1.5 -3.5 1.57079632679 -0.0 1.57079632679
404 turn -12.5 -0.5 -3.5 1.57079632679 -0.0 3.14159265359
405 turntwist -13.5 -0.5 -3.5 0.0 -1.57079632679 0
406 turn -13.5 -0.5 -2.5 0.0 -0.0 0.0
407 turn -12.5 -0.5 -2.5 -3.14159265359 -1.57079632679 0
408 straight -12.5 -0.5 -1.5 0.0 -0.0 -1.57079632679
409 turntwist -12.5 -0.5 -0.5 0.0 -0.0 -1.57079632679
410 turn -12.5 -1.5 -0.5 1.57079632679 1.57079632679 0
411 turntwist -12.5 -1.5 -1.5 3.14159265359 -0.0 3.14159265359
412 turn -13.5 -1.5 -1.5 0.0 -1.57079632679 0
413 turntwist -13.5 -1.5 -0.5 0.0 -0.0 1.57079632679
414 turn -13.5 -0.5 -0.5 -1.57079632679 1.57079632679 0
415 turntwist -13.5 -0.5 -1.5 3.14159265359 -0.0 3.14159265359
416 turn -14.5 -0.5 -1.5 0.0 -1.57079632679 0
417 turntwist -14.5 -0.5 -0.5 0.0 -0.0 -1.57079632679
418 turn -14.5 -1.5 -0.5 1.57079632679 1.57079632679 0
419 turntwist -14.5 -1.5 -1.5 3.14159265359 -0.0 3.14159265359
420 turn -15.5 -1.5 -1.5 0.0 -1.57079632679 0
421 turntwist -15.5 -1.5 -0.5 0.0 -0.0 1.57079632679
422 turn -15.5 -0.5 -0.5 -1.57079632679 1.57079632679 0
423 straight -15.5 -0.5 -1.5 3.14159265359 -0.0 3.14159265359
424 turntwist -15.5 -0.5 -2.5 3.14159265359 -0.0 0.0
425 turn -14.5 -0.5 -2.5 0.0 1.57079632679 0
426 turn -14.5 -0.5 -3.5 3.14159265359 -0.0 3.14159265359
427 turntwist -15.5 -0.5 -3.5 1.57079632679 -0.0 -1.57079632679
428 turn -15.5 -1.5 -3.5 1.57079632679 -0.0 0.0
429 turntwist -14.5 -1.5 -3.5 -3.14159265359 -1.57079632679 0
430 turn -14.5 -1.5 -2.5 0.0 -0.0 3.14159265359
431 turntwist -15.5 -1.5 -2.5 1.57079632679 -0.0 -1.57079632679
432 turn -15.5 -2.5 -2.5 1.57079632679 -0.0 0.0
433 turntwist -14.5 -2.5 -2.5 0.0 1.57079632679 0
434 turn -14.5 -2.5 -3.5 3.14159265359 -0.0 3.14159265359
435 turntwist -15.5 -2.5 -3.5 1.57079632679 -0.0 -1.57079632679
436 turn -15.5 -3.5 -3.5 1.57079632679 -0.0 0.0
437 turntwist -14.5 -3.5 -3.5 -3.14159265359 -1.57079632679 0
438 turn -14.5 -3.5 -2.5 0.0 -0.0 3.14159265359
439 turn -15.5 -3.5 -2.5 0.0 -1.57079632679 0
440 turntwist -15.5 -3.5 -1.5 0.0 -0.0 1.57079632679
441 turntwist -15.5 -2.5 -1.5 -1.57079632679 -0.0 0.0
442 turn -14.5 -2.5 -1.5 -1.57079632679 -0.0 -1.57079632679
443 turntwist -14.5 -3.5 -1.5 1.57079632679 -1.57079632679 0
444 turn -14.5 -3.5 -0.5 0.0 -0.0 1.57079632679
445 turntwist -14.5 -2.5 -0.5 1.57079632679 -0.0 3.14159265359
446 turn -15.5 -2.5 -0.5 1.57079632679 -0.0 -1.57079632679
447 straight -15.5 -3.5 -0.5 1.57079632679 -1.57079632679 0
448 turntwist -15.5 -4.5 -0.5 1.57079632679 1.57079632679 0
449 turn -15.5 -4.5 -1.5 3.14159265359 -0.0 -1.57079632679
450 turn -15.5 -5.5 -1.5 1.57079632679 -1.57079632679 0
451 turntwist -15.5 -5.5 -0.5 0.0 -0.0 0.0
452 turn -14.5 -5.5 -0.5 0.0 1.57079632679 0
453 turntwist -14.5 -5.5 -1.5 3.14159265359 -0.0 1.57079632679
454 turn -14.5 -4.5 -1.5 -1.57079632679 -1.57079632679 0
455 turntwist -14.5 -4.5 -0.5 0.0 -0.0 0.0
456 turntwist -13.5 -4.5 -0.5 -1.57079632679 -0.0 -1.57079632679
457 turn -13.5 -5.5 -0.5 1.57079632679 -0.0 0.0
458 turn -12.5 -5.5 -0.5 1.57079632679 -0.0 1.57079632679
459 turntwist -12.5 -4.5 -0.5 -1.57079632679 1.57079632679 0
460 turn -12.5 -4.5 -1.5 3.14159265359 -0.0 -1.57079632679
461 turntwist -12.5 -5.5 -1.5 -1.57079632679 -0.0 3.14159265359
462 turn -13.5 -5.5 -1.5 -1.57079632679 -0.0 1.57079632679
463 turntwist -13.5 -4.5 -1.5 -1.57079632679 1.57079632679 0
464 turn -13.5 -4.5 -2.5 3.14159265359 -0.0 -1.57079632679
465 turntwist -13.5 -5.5 -2.5 1.57079632679 -0.0 0.0
466 turn -12.5 -5.5 -2.5 1.57079632679 -0.0 1.57079632679
467 turntwist -12.5 -4.5 -2.5 -1.57079632679 1.57079632679 0
468 turn -12.5 -4.5 -3.5 3.14159265359 -0.0 -1.57079632679
469 turntwist -12.5 -5.5 -3.5 -1.57079632679 -0.0 3.14159265359
470 turn -13.5 -5.5 -3.5 -1.57079632679 -0.0 1.57079632679
471 turn -13.5 -4.5 -3.5 1.57079632679 -0.0 3.14159265359
472 straight -14.5 -4.5 -3.5 0.0 -1.57079632679 0
473 turntwist -15.5 -4.5 -3.5 0.0 -1.57079632679 0
474 turn -15.5 -4.5 -2.5 0.0 -0.0 0.0
475 turntwist -14.5 -4.5 -2.5 -1.57079632679 -0.0 -1.57079632679
476 turn -14.5 -5.5 -2.5 -1.57079632679 -0.0 3.14159265359
477 turntwist -15.5 -5.5 -2.5 3.14159265359 1.57079632679 0
478 turn -15.5 -5.5 -3.5 3.14159265359 -0.0 0.0
479 turntwist -14.5 -5.5 -3.5 -1.57079632679 -0.0 -1.57079632679
480 turn -14.5 -6.5 -3.5 -1.57079632679 -0.0 3.14159265359
481 turntwist -15.5 -6.5 -3.5 0.0 -1.57079632679 0
482 turn -15.5 -6.5 -2.5 0.0 -0.0 0.0
483 turntwist -14.5 -6.5 -2.5 -1.57079632679 -0.0 -1.57079632679
484 turn -14.5 -7.5 -2.5 -1.57079632679 -0.0 3.14159265359
485 turntwist -15.5 -7.5 -2.5 3.14159265359 1.57079632679 0
486 turn -15.5 -7.5 -3.5 3.14159265359 -0.0 0.0
487 straight -14.5 -7.5 -3.5 -1.57079632679 -0.0 -1.57079632679
488 turntwist -13.5 -7.5 -3.5 1.57079632679 -0.0 1.57079632679
489 turn -13.5 -6.5 -3.5 -1.57079632679 -0.0 0.0
490 turn -12.5 -6.5 -3.5 -1.57079632679 -0.0 -1.57079632679
491 turntwist -12.5 -7.5 -3.5 1.57079632679 -1.57079632679 0
492 turn -12.5 -7.5 -2.5 0.0 -0.0 1.57079632679
493 turntwist -12.5 -6.5 -2.5 1.57079632679 -0.0 3.14159265359
494 turn -13.5 -6.5 -2.5 1.57079632679 -0.0 -1.57079632679
495 turntwist -13.5 -7.5 -2.5 1.57079632679 -1.57079632679 0
496 turn -13.5 -7.5 -1.5 0.0 -0.0 1.57079632679
497 turntwist -13.5 -6.5 -1.5 -1.57079632679 -0.0 0.0
498 turn -12.5 -6.5 -1.5 -1.57079632679 -0.0 -1.57079632679
499 turntwist -12.5 -7.5 -1.5 1.57079632679 -1.57079632679 0
500 turn -12.5 -7.5 -0.5 0.0 -0.0 1.57079632679
501 turntwist -12.5 -6.5 -0.5 1.57079632679 -0.0 3.14159265359
502 turn -13.5 -6.5 -0.5 1.57079632679 -0.0 -1.57079632679
503 turn -13.5 -7.5 -0.5 -1.57079632679 -0.0 3.14159265359
504 turntwist -14.5 -7.5 -0.5 3.14159265359 1.57079632679 0
505 turntwist -14.5 -7.5 -1.5 3.14159265359 -0.0 1.57079632679
506 turn -14.5 -6.5 -1.5 -1.57079632679 -1.57079632679 0
507 turntwist -14.5 -6.5 -0.5 0.0 -0.0 3.14159265359
508 turn -15.5 -6.5 -0.5 3.14159265359 1.57079632679 0
509 turntwist -15.5 -6.5 -1.5 3.14159265359 -0.0 -1.57079632679
510 turn -15.5 -7.5 -1.5 1.57079632679 -1.57079632679 0
511 straight -15.5 -7.5 -0.5 0.0 -0.0 3.14159265359
512 turn -15.5 -7.5 0.5 0.0 -0.0 1.57079632679
513 turntwist -15.5 -6.5 0.5 -1.57079632679 -0.0 0.0
514 turn -14.5 -6.5 0.5 -1.57079632679 -0.0 -1.57079632679
515 turntwist -14.5 -7.5 0.5 1.57079632679 -1.57079632679 0
516 turn -14.5 -7.5 1.5 0.0 -0.0 1.57079632679
517 turntwist -14.5 -6.5 1.5 1.57079632679 -0.0 3.14159265359
518 turn -15.5 -6.5 1.5 1.57079632679 -0.0 -1.57079632679
519 turntwist -15.5 -7.5 1.5 1.57079632679 -1.57079632679 0
520 turntwist -15.5 -7.5 2.5 0.0 -0.0 0.0
521 turn -14.5 -7.5 2.5 -3.14159265359 -1.57079632679 0
522 turn -14.5 -7.5 3.5 0.0 -0.0 3.14159265359
523 turntwist -15.5 -7.5 3.5 -1.57079632679 -0.0 1.57079632679
524 turn -15.5 -6.5 3.5 -1.57079632679 -0.0 0.0
525 turntwist -14.5 -6.5 3.5 0.0 1.57079632679 0
526 turn -14.5 -6.5 2.5 3.14159265359 -0.0 3.14159265359
527 turntwist -15.5 -6.5 2.5 -1.57079632679 -0.0 1.57079632679
528 turn -15.5 -5.5 2.5 -1.57079632679 -0.0 0.0
529 turntwist -14.5 -5.5 2.5 -3.14159265359 -1.57079632679 0
530 turn -14.5 -5.5 3.5 0.0 -0.0 3.14159265359
531 turntwist -15.5 -5.5 3.5 -1.57079632679 -0.0 1.57079632679
532 turn -15.5 -4.5 3.5 -1.57079632679 -0.0 0.0
533 turntwist -14.5 -4.5 3.5 0.0 1.57079632679 0
534 turn -14.5 -4.5 2.5 3.14159265359 -0.0 3.14159265359
535 turn -15.5 -4.5 2.5 3.14159265359 1.57079632679 0
536 straight -15.5 -4.5 1.5 3.14159265359 -0.0 -1.57079632679
537 turntwist -15.5 -4.5 0.5 3.14159265359 -0.0 -1.57079632679
538 turn -15.5 -5.5 0.5 1.57079632679 -1.57079632679 0
539 turntwist -15.5 -5.5 1.5 0.0 -0.0 0.0
540 turn -14.5 -5.5 1.5 0.0 1.57079632679 0
541 turntwist -14.5 -5.5 0.5 3.14159265359 -0.0 1.57079632679
542 turn -14.5 -4.5 0.5 -1.57079632679 -1.57079632679 0
543 turntwist -14.5 -4.5 1.5 0.0 -0.0 0.0
544 turn -13.5 -4.5 1.5 0.0 1.57079632679 0
545 turntwist -13.5 -4.5 0.5 3.14159265359 -0.0 -1.57079632679
546 turn -13.5 -5.5 0.5 1.57079632679 -1.57079632679 0
547 turntwist -13.5 -5.5 1.5 0.0 -0.0 0.0
548 turn -12.5 -5.5 1.5 0.0 1.57079632679 0
549 turntwist -12.5 -5.5 0.5 3.14159265359 -0.0 1.57079632679
550 turn -12.5 -4.5 0.5 -1.57079632679 -1.57079632679 0
551 straight -12.5 -4.5 1.5 0.0 -0.0 0.0
552 turntwist -12.5 -4.5 2.5 0.0 -0.0 3.14159265359
553 turn -13.5 -4.5 2.5 0.0 -1.57079632679 0
554 turn -13.5 -4.5 3.5 0.0 -0.0 0.0
555 turntwist -12.5 -4.5 3.5 -1.57079632679 -0.0 -1.57079632679
556 turn -12.5 -5.5 3.5 -1.57079632679 -0.0 3.14159265359
557 turntwist -13.5 -5.5 3.5 3.14159265359 1.57079632679 0
558 turn -13.5 -5.5 2.5 3.14159265359 -0.0 0.0
559 turntwist -12.5 -5.5 2.5 -1.57079632679 -0.0 -1.57079632679
560 turn -12.5 -6.5 2.5 -1.57079632679 -0.0 3.14159265359
561 turntwist -13.5 -6.5 2.5 0.0 -1.57079632679 0
562 turn -13.5 -6.5 3.5 0.0 -0.0 0.0
563 turntwist -12.5 -6.5 3.5 -1.57079632679 -0.0 -1.57079632679
564 turn -12.5 -7.5 3.5 -1.57079632679 -0.0 3.14159265359
565 turntwist -13.5 -7.5 3.5 3.14159265359 1.57079632679 0
566 turn -13.5 -7.5 2.5 3.14159265359 -0.0 0.0
567 turn -12.5 -7.5 2.5 0.0 1.57079632679 0
568 turntwist -12.5 -7.5 1.5 3.14159265359 -0.0 1.57079632679
569 turntwist -12.5 -6.5 1.5 1.57079632679 -0.0 3.14159265359
570 turn -13.5 -6.5 1.5 1.57079632679 -0.0 -1.57079632679
571 turntwist -13.5 -7.5 1.5 1.57079632679 1.57079632679 0
572 turn -13.5 -7.5 0.5 3.14159265359 -0.0 1.57079632679
573 turntwist -13.5 -6.5 0.5 -1.57079632679 -0.0 0.0
574 turn -12.5 -6.5 0.5 -1.57079632679 -0.0 -1.57079632679
575 turn -12.5 -7.5 0.5 1.57079632679 -0.0 0.0
576 straight -11.5 -7.5 0.5 -3.14159265359 -1.57079632679 0
577 turntwist -10.5 -7.5 0.5 -3.14159265359 -1.57079632679 0
578 turn -10.5 -7.5 1.5 0.0 -0.0 3.14159265359
579 turntwist -11.5 -7.5 1.5 -1.57079632679 -0.0 1.57079632679
580 turn -11.5 -6.5 1.5 -1.57079632679 -0.0 0.0
581 turntwist -10.5 -6.5 1.5 0.0 1.57079632679 0
582 turn -10.5 -6.5 0.5 3.14159265359 -0.0 3.14159265359
583 turntwist -11.5 -6.5 0.5 -1.57079632679 -0.0 1.57079632679
584 turntwist -11.5 -5.5 0.5 -1.57079632679 -1.57079632679 0
585 turn -11.5 -5.5 1.5 0.0 -0.0 1.57079632679
586 turn -11.5 -4.5 1.5 -1.57079632679 1.57079632679 0
587 turntwist -11.5 -4.5 0.5 3.14159265359 -0.0 0.0
588 turn -10.5 -4.5 0.5 -3.14159265359 -1.57079632679 0
589 turntwist -10.5 -4.5 1.5 0.0 -0.0 -1.57079632679
590 turn -10.5 -5.5 1.5 1.57079632679 1.57079632679 0
591 turntwist -10.5 -5.5 0.5 3.14159265359 -0.0 0.0
592 turn -9.5 -5.5 0.5 -3.14159265359 -1.57079632679 0
593 turntwist -9.5 -5.5 1.5 0.0 -0.0 1.57079632679
594 turn -9.5 -4.5 1.5 -1.57079632679 1.57079632679 0
595 turntwist -9.5 -4.5 0.5 3.14159265359 -0.0 0.0
596 turn -8.5 -4.5 0.5 -3.14159265359 -1.57079632679 0
597 turntwist -8.5 -4.5 1.5 0.0 -0.0 -1.57079632679
598 turn -8.5 -5.5 1.5 1.57079632679 1.57079632679 0
599 turn -8.5 -5.5 0.5 3.14159265359 -0.0 -1.57079632679
600 straight -8.5 -6.5 0.5 -1.57079632679 -0.0 3.14159265359
601 turntwist -8.5 -7.5 0.5 -1.57079632679 -0.0 3.14159265359
602 turn -9.5 -7.5 0.5 -1.57079632679 -0.0 1.57079632679
603 turntwist -9.5 -6.5 0.5 -1.57079632679 -1.57079632679 0
604 turn -9.5 -6.5 1.5 0.0 -0.0 -1.57079632679
605 turntwist -9.5 -7.5 1.5 1.57079632679 -0.0 0.0
606 turn -8.5 -7.5 1.5 1.57079632679 -0.0 1.57079632679
607 turntwist -8.5 -6.5 1.5 -1.57079632679 -1.57079632679 0
608 turn -8.5 -6.5 2.5 0.0 -0.0 -1.57079632679
609 turntwist -8.5 -7.5 2.5 -1.57079632679 -0.0 3.14159265359
610 turn -9.5 -7.5 2.5 -1.57079632679 -0.0 1.57079632679
611 turntwist -9.5 -6.5 2.5 -1.57079632679 -1.57079632679 0
612 turn -9.5 -6.5 3.5 0.0 -0.0 -1.57079632679
613 turntwist -9.5 -7.5 3.5 1.57079632679 -0.0 0.0
614 turn -8.5 -7.5 3.5 1.57079632679 -0.0 1.57079632679
615 straight -8.5 -6.5 3.5 -1.57079632679 -1.57079632679 0
616 turntwist -8.5 -5.5 3.5 -1.57079632679 1.57079632679 0
617 turn -8.5 -5.5 2.5 3.14159265359 -0.0 1.57079632679
618 turn -8.5 -4.5 2.5 -1.57079632679 -1.57079632679 0
619 turntwist -8.5 -4.5 3.5 0.0 -0.0 3.14159265359
620 turn -9.5 -4.5 3.5 3.14159265359 1.57079632679 0
621 turntwist -9.5 -4.5 2.5 3.14159265359 -0.0 -1.57079632679
622 turn -9.5 -5.5 2.5 1.57079632679 -1.57079632679 0
623 turntwist -9.5 -5.5 3.5 0.0 -0.0 3.14159265359
624 turn -10.5 -5.5 3.5 3.14159265359 1.57079632679 0
625 turntwist -10.5 -5.5 2.5 3.14159265359 -0.0 1.57079632679
626 turn -10.5 -4.5 2.5 -1.57079632679 -1.57079632679 0
627 turntwist -10.5 -4.5 3.5 0.0 -0.0 3.14159265359
628 turn -11.5 -4.5 3.5 3.14159265359 1.57079632679 0
629 turntwist -11.5 -4.5 2.5 3.14159265359 -0.0 -1.57079632679
630 turn -11.5 -5.5 2.5 1.57079632679 -1.57079632679 0
631 turn -11.5 -5.5 3.5 0.0 -0.0 -1.57079632679
632 turntwist -11.5 -6.5 3.5 1.57079632679 -0.0 0.0
633 turntwist -10.5 -6.5 3.5 0.0 1.57079632679 0
634 turn -10.5 -6.5 2.5 3.14159265359 -0.0 3.14159265359
635 turntwist -11.5 -6.5 2.5 1.57079632679 -0.0 -1.57079632679
636 turn -11.5 -7.5 2.5 1.57079632679 -0.0 0.0
637 turntwist -10.5 -7.5 2.5 -3.14159265359 -1.57079632679 0
638 turn -10.5 -7.5 3.5 0.0 -0.0 3.14159265359
639 turn -11.5 -7.5 3.5 0.0 -1.57079632679 0
640 turn -11.5 -7.5 4.5 0.0 -0.0 0.0
641 turn -10.5 -7.5 4.5 -3.14159265359 -1.57079632679 0
642 turn -10.5 -7.5 5.5 0.0 -0.0 3.14159265359
643 turntwist -11.5 -7.5 5.5 -1.57079632679 -0.0 1.57079632679
644 turn -11.5 -6.5 5.5 -1.57079632679 -0.0 0.0
645 turntwist -10.5 -6.5 5.5 0.0 1.57079632679 0
646 turn -10.5 -6.5 4.5 3.14159265359 -0.0 3.14159265359
647 turntwist -11.5 -6.5 4.5 -1.57079632679 -0.0 1.57079632679
648 turntwist -11.5 -5.5 4.5 -1.57079632679 -1.57079632679 0
649 turn -11.5 -5.5 5.5 0.0 -0.0 1.57079632679
650 turn -11.5 -4.5 5.5 -1.57079632679 1.57079632679 0
651 turntwist -11.5 -4.5 4.5 3.14159265359 -0.0 0.0
652 turn -10.5 -4.5 4.5 -3.14159265359 -1.57079632679 0
653 turntwist -10.5 -4.5 5.5 0.0 -0.0 -1.57079632679
654 turn -10.5 -5.5 5.5 1.57079632679 1.57079632679 0
655 turntwist -10.5 -5.5 4.5 3.14159265359 -0.0 0.0
656 turn -9.5 -5.5 4.5 -3.14159265359 -1.57079632679 0
657 turntwist -9.5 -5.5 5.5 0.0 -0.0 1.57079632679
658 turn -9.5 -4.5 5.5 -1.57079632679 1.57079632679 0
659 turntwist -9.5 -4.5 4.5 3.14159265359 -0.0 0.0
660 turn -8.5 -4.5 4.5 -3.14159265359 -1.57079632679 0
661 turntwist -8.5 -4.5 5.5 0.0 -0.0 -1.57079632679
662 turn -8.5 -5.5 5.5 1.57079632679 1.57079632679 0
663 turn -8.5 -5.5 4.5 3.14159265359 -0.0 -1.57079632679
664 straight -8.5 -6.5 4.5 -1.57079632679 -0.0 3.14159265359
665 turntwist -8.5 -7.5 4.5 -1.57079632679 -0.0 3.14159265359
666 turn -9.5 -7.5 4.5 -1.57079632679 -0.0 1.57079632679
667 turntwist -9.5 -6.5 4.5 -1.57079632679 -1.57079632679 0
668 turn -9.5 -6.5 5.5 0.0 -0.0 -1.57079632679
669 turntwist -9.5 -7.5 5.5 1.57079632679 -0.0 0.0
670 turn -8.5 -7.5 5.5 1.57079632679 -0.0 1.57079632679
671 turntwist -8.5 -6.5 5.5 -1.57079632679 -1.57079632679 0
672 turn -8.5 -6.5 6.5 0.0 -0.0 -1.57079632679
673 turntwist -8.5 -7.5 6.5 -1.57079632679 -0.0 3.14159265359
674 turn -9.5 -7.5 6.5 -1.57079632679 -0.0 1.57079632679
675 turntwist -9.5 -6.5 6.5 -1.57079632679 -1.57079632679 0
676 turn -9.5 -6.5 7.5 0.0 -0.0 -1.57079632679
677 turntwist -9.5 -7.5 7.5 1.57079632679 -0.0 0.0
678 turn -8.5 -7.5 7.5 1.57079632679 -0.0 1.57079632679
679 straight -8.5 -6.5 7.5 -1.57079632679 -1.57079632679 0
680 turntwist -8.5 -5.5 7.5 -1.57079632679 1.57079632679 0
681 turn -8.5 -5.5 6.5 3.14159265359 -0.0 1.57079632679
682 turn -8.5 -4.5 6.5 -1.57079632679 -1.57079632679 0
683 turntwist -8.5 -4.5 7.5 0.0 -0.0 3.14159265359
684 turn -9.5 -4.5 7.5 3.14159265359 1.57079632679 0
685 turntwist -9.5 -4.5 6.5 3.14159265359 -0.0 -1.57079632679
686 turn -9.5 -5.5 6.5 1.57079632679 -1.57079632679 0
687 turntwist -9.5 -5.5 7.5 0.0 -0.0 3.14159265359
688 turn -10.5 -5.5 7.5 3.14159265359 1.57079632679 0
689 turntwist -10.5 -5.5 6.5 3.14159265359 -0.0 1.57079632679
690 turn -10.5 -4.5 6.5 -1.57079632679 -1.57079632679 0
691 turntwist -10.5 -4.5 7.5 0.0 -0.0 3.14159265359
692 turn -11.5 -4.5 7.5 3.14159265359 1.57079632679 0
693 turntwist -11.5 -4.5 6.5 3.14159265359 -0.0 -1.57079632679
694 turn -11.5 -5.5 6.5 1.57079632679 -1.57079632679 0
695 turn -11.5 -5.5 7.5 0.0 -0.0 -1.57079632679
696 turntwist -11.5 -6.5 7.5 1.57079632679 -0.0 0.0
697 turntwist -10.5 -6.5 7.5 0.0 1.57079632679 0
698 turn -10.5 -6.5 6.5 3.14159265359 -0.0 3.14159265359
699 turntwist -11.5 -6.5 6.5 1.57079632679 -0.0 -1.57079632679
700 turn -11.5 -7.5 6.5 1.57079632679 -0.0 0.0
701 turntwist -10.5 -7.5 6.5 -3.14159265359 -1.57079632679 0
702 turn -10.5 -7.5 7.5 0.0 -0.0 3.14159265359
703 straight -11.5 -7.5 7.5 1.57079632679 -0.0 -1.57079632679
704 turn -12.5 -7.5 7.5 3.14159265359 1.57079632679 0
705 turntwist -12.5 -7.5 6.5 3.14159265359 -0.0 1.57079632679
706 turn -12.5 -6.5 6.5 -1.57079632679 -1.57079632679 0
707 turntwist -12.5 -6.5 7.5 0.0 -0.0 3.14159265359
708 turn -13.5 -6.5 7.5 3.14159265359 1.57079632679 0
709 turntwist -13.5 -6.5 6.5 3.14159265359 -0.0 -1.57079632679
710 turn -13.5 -7.5 6.5 1.57079632679 -1.57079632679 0
711 turntwist -13.5 -7.5 7.5 0.0 -0.0 3.14159265359
712 turntwist -14.5 -7.5 7.5 -1.57079632679 -0.0 1.57079632679
713 turn -14.5 -6.5 7.5 1.57079632679 -0.0 3.14159265359
714 turn -15.5 -6.5 7.5 1.57079632679 -0.0 -1.57079632679
715 turntwist -15.5 -7.5 7.5 1.57079632679 1.57079632679 0
716 turn -15.5 -7.5 6.5 3.14159265359 -0.0 1.57079632679
717 turntwist -15.5 -6.5 6.5 -1.57079632679 -0.0 0.0
718 turn -14.5 -6.5 6.5 -1.57079632679 -0.0 -1.57079632679
719 turntwist -14.5 -7.5 6.5 1.57079632679 1.57079632679 0
720 turn -14.5 -7.5 5.5 3.14159265359 -0.0 1.57079632679
721 turntwist -14.5 -6.5 5.5 1.57079632679 -0.0 3.14159265359
722 turn -15.5 -6.5 5.5 1.57079632679 -0.0 -1.57079632679
723 turntwist -15.5 -7.5 5.5 1.57079632679 1.57079632679 0
724 turn -15.5 -7.5 4.5 3.14159265359 -0.0 1.57079632679
725 turntwist -15.5 -6.5 4.5 -1.57079632679 -0.0 0.0
726 turn -14.5 -6.5 4.5 -1.57079632679 -0.0 -1.57079632679
727 turn -14.5 -7.5 4.5 1.57079632679 -0.0 0.0
728 straight -13.5 -7.5 4.5 -3.14159265359 -1.57079632679 0
729 turntwist -12.5 -7.5 4.5 -3.14159265359 -1.57079632679 0
730 turn -12.5 -7.5 5.5 0.0 -0.0 3.14159265359
731 turntwist -13.5 -7.5 5.5 -1.57079632679 -0.0 1.57079632679
732 turn -13.5 -6.5 5.5 -1.57079632679 -0.0 0.0
733 turntwist -12.5 -6.5 5.5 0.0 1.57079632679 0
734 turn -12.5 -6.5 4.5 3.14159265359 -0.0 3.14159265359
735 turntwist -13.5 -6.5 4.5 -1.57079632679 -0.0 1.57079632679
736 turn -13.5 -5.5 4.5 -1.57079632679 -0.0 0.0
737 turntwist -12.5 -5.5 4.5 -3.14159265359 -1.57079632679 0
738 turn -12.5 -5.5 5.5 0.0 -0.0 3.14159265359
739 turntwist -13.5 -5.5 5.5 -1.57079632679 -0.0 1.57079632679
740 turn -13.5 -4.5 5.5 -1.57079632679 -0.0 0.0
741 turntwist -12.5 -4.5 5.5 0.0 1.57079632679 0
742 turn -12.5 -4.5 4.5 3.14159265359 -0.0 3.14159265359
